"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.307412913862521,1.02327564838484,1.77449554950259,2.00093523129763,-1.54614324781592,0.88644819872884,0.321594547149653,0.214101712148186,1.72498508271188,1.03474898402211
2.16617781721846,1.23569506527093,3.27549663419006,2.41762256988369,0.309761738777768,0.402445965609482,1.06910336499241,1.03589734728203,2.86610352992753,0.439515802396235
0.771088239078678,-0.528008852651571,3.10527664646225,1.49591947505939,-0.013873508382216,1.23570415201006,-0.25923094241137,0.399079535853986,3.15885445290091,1.3864819989258
-1.30403077183183,-0.614055628562299,0.344882494461766,2.13066434971817,1.01647788669092,1.8208509388836,0.138700060873883,0.225543002204089,0.655187914564434,0.18308806142003
1.67733459474403,-0.911941254160275,2.40490542980452,1.96808789230658,0.804111360481496,1.42701602062737,1.95310294867665,-0.285623259761003,1.60617885831718,1.85957692148898
1.68937899411416,0.330238227367536,1.88637479134684,1.65045584660323,0.560779920721915,1.27795432655735,2.52075406087099,-0.429847586775214,1.81850780748481,1.80614358592249
2.89428078513301,-0.462075278327987,0.873016417356569,0.904044475139238,0.156464108295345,0.0544038627262871,1.87500435064264,-1.60434624206882,0.9585907125801,1.81391098707005
1.22772077508055,1.01343168135074,1.19062107049583,0.879603545719178,-1.45533788853815,0.259451168682659,2.43775962707665,1.01727343337941,0.413416759923697,0.30797199401597
1.86007124848873,1.88897730954138,1.13471089670117,2.67071410078209,1.33104000147966,1.10615083554732,2.78912205209181,3.03165479355459,2.44006984142343,1.17893414551969
0.826770983294211,1.07309977595033,2.08219596608562,0.290375724686707,0.469124785597663,1.41700752772379,0.549050990695863,1.01742195930228,2.64442636646446,0.44145169157679
2.75940159067877,2.27460212477597,1.90778556788101,-0.324527882039961,0.113692660748755,1.58440132933317,0.148741229266096,0.964996896841415,3.50902927069413,0.820423162779011
3.04964502667194,2.99841327585943,2.3657800554461,-1.51974718819413,0.858032757532683,0.881640937628722,-0.527337314941692,-0.153770967696995,2.80784369766929,0.958743307873249
0.845321943631374,3.11771657834438,1.23207461492213,-1.45106366889487,2.77089080304648,2.01384967964363,0.989189437068421,-0.0534887758192147,0.390139666532519,-0.907397627201682
2.1936134564732,0.955565109448265,-0.0432473976337113,-0.28509028872232,3.69790710150859,2.09051477824663,-0.332096302628136,-0.615803155280776,-0.702479072314012,0.225504849838242
1.42749192995945,1.99412156083431,1.21532863977087,-1.01697236900676,2.41188977831009,0.3020014214182,0.332555640624969,-0.917810364496183,0.172540865666183,0.514912512455571
0.762471916257579,1.55114778915144,2.40338022012334,-0.419035679493422,0.944573551399,1.84890595047659,0.100278457457831,0.498780597269813,-0.323724766650658,2.1649668273965
1.34232145417445,0.469339054317238,0.0959497621492256,-0.736171400454199,0.75644256685633,1.17531921365251,-0.639585447897295,-0.892999501724049,-1.22760459769327,0.105043386818506
2.04024939772873,1.72521714867689,1.19156040834365,0.409508976450398,1.17179584971705,-0.455458958109816,0.206437498397871,-0.6819784298321,-0.212432596529566,-0.180936465151677
2.20280924517769,1.35402267751863,-1.34529649884144,0.998552284992599,-0.213889416833954,-0.117142863530225,1.7906915307489,1.10269339589045,0.668754438336196,0.743413360658104
0.891731009766816,0.515004529725196,0.762147170128081,2.77866755654902,-0.912965166337048,-0.951499097184284,3.28392249653274,0.636308326604136,1.0801740158225,0.432981783005619
